task,round,global_round,task_progress,acc,prec_mic,prec_mac,prec_wei,rec_mic,rec_mac,rec_wei,f1_mic,f1_mac,f1_wei,fpr,loss
2,75,195,2.9375,32.2991,32.2991,46.3309,80.7808,32.2991,44.8443,32.2991,32.2991,30.4158,37.062,98.9315,9.027885
2,76,196,2.95,25.2503,25.2503,36.4266,58.3731,25.2503,39.5366,25.2503,25.2503,23.8683,27.1927,99.9987,10.072837
2,77,197,2.9625,25.2133,25.2133,36.7278,59.6315,25.2133,39.3648,25.2133,25.2133,23.7631,27.1823,99.9964,9.94727
2,78,198,2.975,31.648,31.648,46.4869,80.8754,31.648,44.6957,31.648,31.648,30.5045,36.3292,98.7688,8.850985
2,79,199,2.9875,38.5175,38.5175,56.0952,85.5507,38.5175,48.1495,38.5175,38.5175,34.4279,45.4243,98.1654,8.339903
2,80,200,3.0,38.5901,38.5901,48.7009,84.4361,38.5901,48.0119,38.5901,38.5901,34.5452,45.4972,98.2094,8.307416
3,1,201,3.0125,31.0976,31.0976,45.1098,87.7552,31.0976,40.4364,31.0976,31.0976,24.3419,35.5543,99.999,9.564614
3,2,202,3.025,43.8499,43.8499,44.9275,73.2199,43.8499,49.4372,43.8499,43.8499,36.2321,48.7237,93.1329,6.244666
3,3,203,3.0375,28.255,28.255,54.1108,84.0559,28.255,47.8471,28.255,28.255,30.9036,32.3562,99.6091,8.009949
3,4,204,3.05,36.6418,36.6418,50.0578,82.1092,36.6418,56.9304,36.6418,36.6418,35.347,40.7415,98.8289,6.489924
3,5,205,3.0625,31.4799,31.4799,52.4862,84.0839,31.4799,51.1331,31.4799,31.4799,31.096,35.4774,99.2036,6.906118
3,6,206,3.075,30.5537,30.5537,51.1427,83.4809,30.5537,51.7281,30.5537,30.5537,31.6572,34.211,99.1332,7.077705
3,7,207,3.0875,30.1663,30.1663,51.6291,83.7093,30.1663,51.4701,30.1663,30.1663,31.9738,34.5952,99.1974,7.089462
3,8,208,3.1,30.2856,30.2856,51.7936,83.6198,30.2856,52.0794,30.2856,30.2856,32.2058,34.1542,99.0181,7.032466
3,9,209,3.1125,30.6876,30.6876,52.4207,84.214,30.6876,52.2506,30.6876,30.6876,32.6758,34.4628,98.9945,7.220462
3,10,210,3.125,30.6876,30.6876,52.731,84.7861,30.6876,52.2599,30.6876,30.6876,32.7376,34.615,99.024,7.124435
3,11,211,3.1375,28.6176,28.6176,51.9431,83.7478,28.6176,49.5978,28.6176,28.6176,30.8187,32.9136,98.9626,7.29141
3,12,212,3.15,28.3125,28.3125,51.5551,83.297,28.3125,48.9912,28.3125,28.3125,30.2865,32.5463,99.0203,7.346007
3,13,213,3.1625,29.8102,29.8102,52.667,84.0886,29.8102,51.499,29.8102,29.8102,32.5007,34.1458,98.9096,7.007448
3,14,214,3.175,32.6711,32.6711,53.4996,85.1666,32.6711,53.5055,32.6711,32.6711,34.4058,37.6732,98.3639,6.817824
3,15,215,3.1875,32.9734,32.9734,51.9473,83.2956,32.9734,53.5041,32.9734,32.9734,33.9526,38.1707,97.6549,6.709594
3,16,216,3.2,34.4452,34.4452,52.3389,83.1306,34.4452,54.4374,34.4452,34.4452,35.3396,40.4763,96.893,6.615103
3,17,217,3.2125,34.0549,34.0549,52.2562,83.2399,34.0549,54.27,34.0549,34.0549,34.9147,39.7351,97.2136,6.588859
3,18,218,3.225,32.336,32.336,52.3813,83.8135,32.336,52.7732,32.336,32.336,33.6301,37.2725,98.2085,6.714141
3,19,219,3.2375,31.5443,31.5443,53.6563,84.8765,31.5443,51.9715,31.5443,31.5443,33.3499,36.2367,98.4133,6.8555
3,20,220,3.25,32.3286,32.3286,52.4962,83.8278,32.3286,52.5252,32.3286,32.3286,33.5216,37.2647,98.427,6.754088
3,21,221,3.2625,30.9791,30.9791,52.6887,84.0639,30.9791,51.8938,30.9791,30.9791,32.7663,35.1996,98.5796,6.897359
3,22,222,3.275,31.0908,31.0908,52.6878,83.9401,31.0908,51.5992,31.0908,31.0908,32.568,35.3961,98.4835,6.9077
3,23,223,3.2875,32.3946,32.3946,53.1429,84.1863,32.3946,52.528,32.3946,32.3946,33.4478,37.4284,97.8153,6.699414
3,24,224,3.3,31.8467,31.8467,52.5831,83.6632,31.8467,52.4745,31.8467,31.8467,33.1736,36.5134,98.0668,6.826477
3,25,225,3.3125,29.5721,29.5721,53.2248,84.3476,29.5721,50.8497,29.5721,29.5721,32.3005,34.0309,98.7414,7.054023
3,26,226,3.325,31.1298,31.1298,53.3879,85.0139,31.1298,51.8107,31.1298,31.1298,32.7834,35.4076,98.6535,6.917222
3,27,227,3.3375,28.536,28.536,53.4628,84.299,28.536,49.0414,28.536,28.536,30.4816,32.746,98.6151,7.482954
3,28,228,3.35,28.9998,28.9998,52.3645,83.4218,28.9998,50.4435,28.9998,28.9998,31.2564,33.2715,98.5465,7.067693
3,29,229,3.3625,29.223,29.223,52.582,83.6295,29.223,50.4557,29.223,29.223,31.4867,33.4905,98.5482,7.150752
3,30,230,3.375,31.4075,31.4075,53.1805,84.722,31.4075,52.1062,31.4075,31.4075,32.7952,35.5612,98.6595,7.045165
3,31,231,3.3875,28.8649,28.8649,52.3077,83.227,28.8649,50.2195,28.8649,28.8649,31.1225,32.9505,98.5478,7.329147
3,32,232,3.4,28.9349,28.9349,52.3412,83.7913,28.9349,49.9962,28.9349,28.9349,30.9628,32.9848,98.3842,7.435497
3,33,233,3.4125,31.9002,31.9002,53.4346,85.2096,31.9002,52.14,31.9002,31.9002,33.0709,36.3791,98.6158,6.970729
3,34,234,3.425,29.6716,29.6716,53.1077,84.2073,29.6716,50.8748,29.6716,29.6716,31.9754,33.9551,98.4763,7.21997
3,35,235,3.4375,30.4169,30.4169,52.3019,83.8688,30.4169,50.8589,30.4169,30.4169,31.4997,34.2133,98.467,7.36932
3,36,236,3.45,30.2085,30.2085,51.4861,82.8248,30.2085,50.7053,30.2085,30.2085,31.634,34.0233,98.4745,7.389863
3,37,237,3.4625,28.9237,28.9237,52.3024,83.305,28.9237,49.6133,28.9237,28.9237,30.3033,32.6836,98.4543,7.798615
3,38,238,3.475,29.3842,29.3842,52.9693,84.097,29.3842,49.2826,29.3842,29.3842,30.8694,33.5049,98.3661,7.664418
3,39,239,3.4875,31.3804,31.3804,52.4652,84.2619,31.3804,51.5413,31.3804,31.3804,32.3646,35.46,98.4324,7.147541
3,40,240,3.5,32.6709,32.6709,52.5713,84.6048,32.6709,52.3464,32.6709,32.6709,33.318,37.1291,98.3995,6.880572
3,41,241,3.5125,31.362,31.362,52.6445,84.4926,31.362,51.7145,31.362,31.362,32.5753,35.4415,98.5168,7.114691
3,42,242,3.525,31.5449,31.5449,52.227,84.2044,31.5449,51.8359,31.5449,31.5449,32.6163,35.7511,98.4873,7.121886
3,43,243,3.5375,31.3792,31.3792,52.4247,84.341,31.3792,51.6621,31.3792,31.3792,32.5288,35.476,98.4821,7.119701
3,44,244,3.55,32.2278,32.2278,52.0551,84.037,32.2278,52.2177,32.2278,32.2278,32.8609,36.5558,98.4391,6.934018
3,45,245,3.5625,33.3249,33.3249,51.6264,83.455,33.3249,52.7433,33.3249,33.3249,33.4474,38.1595,97.8855,6.776033
3,46,246,3.575,34.7678,34.7678,51.8842,82.7197,34.7678,53.3669,34.7678,34.7678,34.1619,40.1701,96.711,6.540319
3,47,247,3.5875,32.7742,32.7742,51.9596,83.6278,32.7742,52.5034,32.7742,32.7742,33.207,37.4349,97.9806,6.726842
3,48,248,3.6,30.9617,30.9617,52.4869,84.04,30.9617,51.5303,30.9617,30.9617,32.1731,34.7497,98.4994,7.184615
3,49,249,3.6125,29.4124,29.4124,52.2122,83.5253,29.4124,50.118,29.4124,29.4124,31.2039,33.4818,98.424,7.241926
3,50,250,3.625,31.1321,31.1321,52.2365,83.9681,31.1321,51.6003,31.1321,31.1321,32.2461,34.9784,98.4634,7.227153
3,51,251,3.6375,30.0812,30.0812,52.6258,83.9276,30.0812,50.8321,30.0812,30.0812,31.8622,34.2935,98.4608,7.181714
3,52,252,3.65,32.0455,32.0455,52.1003,84.0727,32.0455,52.1436,32.0455,32.0455,32.7582,36.2835,98.4524,7.005115
3,53,253,3.6625,31.0596,31.0596,52.0329,83.8727,31.0596,51.5069,31.0596,31.0596,32.2626,35.1516,98.4138,7.21314
3,54,254,3.675,31.7801,31.7801,51.8932,83.95,31.7801,51.9737,31.7801,31.7801,32.6276,35.9022,98.4106,7.167594
3,55,255,3.6875,32.6564,32.6564,52.0048,83.7292,32.6564,52.5799,32.6564,32.6564,33.2241,37.3022,98.1611,6.928307
3,56,256,3.7,30.7428,30.7428,52.4485,84.0579,30.7428,51.2227,30.7428,30.7428,31.9604,34.56,98.3563,7.340823
3,57,257,3.7125,32.5867,32.5867,52.1162,83.8221,32.5867,52.4945,32.5867,32.5867,33.1536,37.221,98.1746,6.8795
3,58,258,3.725,30.8369,30.8369,52.2527,84.0279,30.8369,51.2108,30.8369,30.8369,31.9715,34.6768,98.3942,7.295617
3,59,259,3.7375,28.8045,28.8045,51.7,83.5924,28.8045,49.4136,28.8045,28.8045,30.5797,32.9607,98.3315,7.573185
3,60,260,3.75,31.4754,31.4754,52.6132,84.2069,31.4754,51.8352,31.4754,31.4754,32.596,35.6286,98.3806,7.219835
3,61,261,3.7625,31.3683,31.3683,51.9614,83.8919,31.3683,51.6056,31.3683,31.3683,32.4072,35.5832,98.3453,7.13646
3,62,262,3.775,31.2515,31.2515,52.4398,84.0766,31.2515,51.5129,31.2515,31.2515,32.3515,35.3885,98.3668,7.114169
3,63,263,3.7875,32.8494,32.8494,51.9061,83.6966,32.8494,52.5607,32.8494,32.8494,33.227,37.5092,98.1048,6.820394
3,64,264,3.8,33.0905,33.0905,51.9022,83.5518,33.0905,52.6291,33.0905,33.0905,33.3372,37.8636,97.893,6.772465
3,65,265,3.8125,31.354,31.354,52.0254,83.8999,31.354,51.5713,31.354,31.354,32.3874,35.5023,98.3873,7.088816
3,66,266,3.825,32.4736,32.4736,52.0411,83.8484,32.4736,52.3442,32.4736,32.4736,33.0043,36.9426,98.2423,6.8878
3,67,267,3.8375,32.5848,32.5848,52.6145,83.9081,32.5848,52.5524,32.5848,32.5848,33.243,37.2031,98.1325,6.867486
3,68,268,3.85,31.9086,31.9086,52.5497,84.2042,31.9086,52.1989,31.9086,31.9086,32.8147,36.1786,98.4223,7.025016
3,69,269,3.8625,30.2708,30.2708,52.4106,83.9103,30.2708,50.7566,30.2708,30.2708,31.7065,34.1465,98.377,7.431714
3,70,270,3.875,32.7143,32.7143,52.4081,83.7815,32.7143,52.6199,32.7143,32.7143,33.3152,37.4313,98.0419,6.903383
3,71,271,3.8875,31.6867,31.6867,52.2155,84.0993,31.6867,51.9337,31.6867,31.6867,32.5997,35.8336,98.4404,7.039303
3,72,272,3.9,32.0357,32.0357,52.1681,84.0727,32.0357,52.1547,32.0357,32.0357,32.7936,36.3049,98.4287,6.964104
3,73,273,3.9125,32.107,32.0299,52.267,84.2142,32.1689,52.2004,32.0359,32.1141,32.8248,36.5172,98.4165,7.033745
3,74,274,3.925,32.0667,32.2058,52.1611,83.9115,32.1991,52.1334,31.9515,32.1767,32.8189,36.5677,98.4251,7.104082
3,75,275,3.9375,32.103,32.1421,52.1446,83.9703,32.0545,52.1849,32.096,32.1473,32.7369,36.5411,98.4546,7.175123
3,76,276,3.95,31.9273,32.0171,52.313,83.5948,32.223,52.3025,32.1292,32.1182,32.8607,36.5759,98.4244,7.246875
3,77,277,3.9625,32.0619,32.1502,52.3151,83.6712,32.0012,51.7945,32.1259,32.0406,32.8458,36.5481,98.4343,7.319343
3,78,278,3.975,32.1686,32.0851,52.47,83.7773,32.146,52.2325,32.1922,32.0902,32.7126,36.4594,98.4461,7.392537
3,79,279,3.9875,32.1663,32.125,52.2061,83.9379,32.0062,52.189,31.9451,32.098,32.7149,36.5641,98.427,7.466462
3,80,280,4.0,32.1034,32.0777,52.1569,83.9154,32.0589,52.0983,32.0769,32.1687,32.9296,36.4666,98.4293,7.541127
4,1,281,4.0125,31.9593,31.7815,51.9776,83.4282,31.9783,51.8369,31.9696,31.9582,32.6353,36.4419,98.4221,7.616538
4,2,282,4.025,32.0769,32.2275,52.4701,83.8614,32.0185,52.0885,32.0569,32.0462,32.771,36.5431,98.4316,7.692703
4,3,283,4.0375,32.1569,32.1161,52.2561,84.293,32.0448,52.2273,32.1906,32.2215,32.8766,36.5266,98.4323,7.76963
4,4,284,4.05,32.0722,32.088,52.2432,83.8393,32.2372,52.1401,32.147,31.9645,32.798,36.3074,98.4345,7.847327
4,5,285,4.0625,32.2415,32.2078,52.0986,83.8029,31.9912,52.1221,32.1314,32.117,32.8281,36.5381,98.4131,7.9258
4,6,286,4.075,32.0774,32.085,52.2998,83.7785,31.999,52.1114,31.9523,32.0954,32.9069,36.416,98.417,8.005058
4,7,287,4.0875,32.0824,32.0246,52.1803,83.9106,32.0332,52.1024,32.1239,32.1608,32.9771,36.3935,98.4164,8.085109
4,8,288,4.1,32.0132,32.1092,52.2977,83.9236,32.0713,52.2014,32.1804,32.0751,32.8535,36.4666,98.4287,8.16596
4,9,289,4.1125,32.0402,32.0491,52.2437,84.2,32.1904,52.1805,32.1125,32.0575,32.8482,36.5853,98.4244,8.247619
4,10,290,4.125,32.1529,32.1533,52.2087,83.9235,32.1228,51.9919,32.0603,32.2172,32.8167,36.5819,98.4423,8.330095
4,11,291,4.1375,32.0921,32.1311,52.3274,83.9011,32.137,52.0427,32.0437,32.0574,32.8497,36.4205,98.4469,8.413396
4,12,292,4.15,32.0252,32.0766,52.2133,83.809,32.1322,52.2211,32.1477,32.0923,32.9003,36.4843,98.4313,8.49753
4,13,293,4.1625,32.1319,32.1497,52.14,83.5148,32.0523,52.1292,31.992,32.0413,32.8806,36.4922,98.4185,8.582506
4,14,294,4.175,32.1754,32.1262,52.2876,83.7486,32.2024,52.0345,32.0557,32.1479,32.792,36.5858,98.4383,8.668331
4,15,295,4.1875,32.1074,32.0212,52.2209,83.8074,32.0431,52.0294,31.9884,32.1693,32.7767,36.5833,98.4195,8.755014
4,16,296,4.2,32.0696,32.153,52.1489,83.8375,32.0009,52.1147,32.0967,32.158,32.8945,36.5704,98.431,8.842564
4,17,297,4.2125,32.0368,32.1588,52.3066,83.7765,32.1239,52.0978,32.0172,32.1393,32.8122,36.4483,98.4349,8.93099
4,18,298,4.225,32.118,32.192,52.2444,83.8915,32.0786,52.0507,31.9922,32.1703,32.88,36.526,98.4214,9.0203
4,19,299,4.2375,31.9583,31.9446,52.2727,83.6659,32.1393,51.9848,32.0723,31.9601,32.7385,36.4552,98.4245,9.110503
4,20,300,4.25,32.0954,31.9812,52.3311,83.7642,32.0995,52.0051,32.1532,32.0638,32.8974,36.6895,98.4398,9.201608
4,21,301,4.2625,32.0043,32.0817,52.1852,83.9922,32.0753,51.9826,31.9769,32.1259,32.766,36.3861,98.4347,9.293624
4,22,302,4.275,32.1244,32.1253,52.115,83.9344,32.2038,52.1388,32.0757,32.0973,32.9029,36.4347,98.4287,9.38656
4,23,303,4.2875,32.0851,32.1643,52.3665,84.0879,32.0351,52.087,32.1207,32.0889,32.8584,36.4943,98.4244,9.480426
4,24,304,4.3,32.1051,32.0404,52.0959,84.0389,32.0607,52.1243,32.0717,32.108,32.8921,36.4784,98.4451,9.57523
4,25,305,4.3125,32.1207,32.0883,52.1404,84.0643,32.0892,52.0807,32.2424,32.1295,32.9409,36.4165,98.4432,9.670982
4,26,306,4.325,32.1126,32.1438,52.2821,83.8832,32.0745,52.1771,32.0503,31.998,32.7979,36.4621,98.4255,9.767692
4,27,307,4.3375,32.0749,32.0311,52.2293,84.1817,32.0492,52.0837,32.2063,32.1721,32.8906,36.4871,98.438,9.865369
4,28,308,4.35,32.0443,32.0894,52.2625,83.8597,32.0558,52.1537,32.1182,32.0859,32.8526,36.641,98.4521,9.964023
4,29,309,4.3625,32.019,32.0033,51.9887,83.7207,32.2284,52.1896,32.2668,32.0257,32.8585,36.3974,98.4446,10.063663
4,30,310,4.375,32.1183,32.1257,52.3051,84.0246,32.0662,52.0032,32.13,32.208,32.8961,36.4481,98.4299,10.164299
4,31,311,4.3875,32.1215,32.0843,52.2758,83.931,32.1447,51.984,32.2,32.0427,32.8193,36.5198,98.4094,10.265942
4,32,312,4.4,32.159,32.1217,52.1535,83.8035,32.0978,51.9802,31.9853,32.1625,32.8739,36.306,98.4254,10.368602
4,33,313,4.4125,31.9969,32.0761,52.2617,84.0883,31.9187,52.1498,32.0201,31.9806,32.885,36.5071,98.4507,10.472288
4,34,314,4.425,32.0889,32.0278,52.3492,83.9202,32.0885,52.2183,32.1259,32.0956,32.8466,36.5013,98.4356,10.577011
4,35,315,4.4375,32.2354,32.0579,52.0313,83.9263,32.0776,52.1634,32.1651,32.0696,32.9069,36.4548,98.4282,10.682781
4,36,316,4.45,32.1358,32.0568,52.3778,83.9944,32.1122,52.2123,32.061,32.109,32.7202,36.3373,98.4305,10.789609
4,37,317,4.4625,32.0665,32.0656,52.128,83.8121,32.0668,52.0222,32.0967,32.1981,32.6824,36.47,98.4296,10.897505
4,38,318,4.475,32.0866,32.0015,52.174,84.4386,32.0111,52.1911,32.1333,32.0807,32.7967,36.4291,98.4492,11.00648
4,39,319,4.4875,32.0848,32.1615,52.1196,84.0192,32.1297,52.1901,32.0912,32.2154,32.8531,36.4836,98.4257,11.116545
4,40,320,4.5,32.0735,32.1648,52.1638,83.7548,32.105,52.3638,32.0583,32.1745,32.8233,36.4481,98.4173,11.22771
4,41,321,4.5125,32.1431,32.0156,52.3577,83.9443,32.1754,52.0431,32.0007,32.0359,32.8796,36.4384,98.4321,11.339987
4,42,322,4.525,32.0644,32.0952,52.1257,83.9965,32.1449,52.2335,32.1907,32.1595,32.849,36.4832,98.4257,11.453387
4,43,323,4.5375,32.1511,32.1365,52.2279,84.0503,32.0473,52.1067,32.1436,32.0383,33.0219,36.4556,98.4203,11.567921
4,44,324,4.55,32.0917,32.0574,52.418,83.891,32.1877,52.2482,32.2086,32.1045,32.9017,36.5332,98.4357,11.6836
4,45,325,4.5625,32.0015,32.1585,52.2008,83.8256,32.0312,52.3266,32.2029,32.1216,32.8742,36.5608,98.4251,11.800436
4,46,326,4.575,32.0531,32.193,52.2618,83.9712,32.2276,52.1561,32.0376,32.2018,32.8629,36.4524,98.4374,11.91844
4,47,327,4.5875,32.1232,32.12,52.2125,84.0797,32.0582,52.1926,32.0724,32.178,32.6561,36.5692,98.4368,12.037625
4,48,328,4.6,32.0772,32.046,52.3418,84.0712,32.0733,52.2476,32.1198,32.1551,32.7545,36.5087,98.4348,12.158001
4,49,329,4.6125,32.122,32.0325,52.0514,84.3435,32.114,52.0785,31.9659,32.21,32.8648,36.5261,98.4303,12.279581
4,50,330,4.625,32.0818,32.1037,52.1449,84.0086,31.9752,52.1489,32.0904,32.0998,32.8206,36.4545,98.4385,12.402377
4,51,331,4.6375,32.0871,32.1222,52.1713,84.0596,32.0094,51.9141,32.1012,32.1617,32.8438,36.5458,98.4225,12.526401
4,52,332,4.65,32.0983,32.0475,52.1503,83.6364,31.9938,52.124,32.1394,31.9656,32.8383,36.4458,98.4143,12.651665
4,53,333,4.6625,32.1977,32.1135,52.0379,83.9395,32.1158,52.07,32.0018,32.0212,32.7336,36.3811,98.4171,12.778181
4,54,334,4.675,32.0934,32.1386,52.2346,84.1771,32.1265,52.157,32.1402,32.0064,32.9077,36.6044,98.4239,12.905963
4,55,335,4.6875,31.9443,32.2015,52.252,83.678,32.1024,52.1289,32.1338,32.1273,32.7145,36.4935,98.442,13.035023
4,56,336,4.7,32.1385,32.081,52.3127,83.7377,32.1473,51.9055,32.1729,32.1629,32.8895,36.5272,98.4369,13.165373
4,57,337,4.7125,32.1023,32.2177,52.2257,83.9539,32.0812,52.107,32.0913,32.1769,32.9484,36.5827,98.4353,13.297027
4,58,338,4.725,32.1166,32.0347,52.442,83.8909,32.1593,52.1989,32.0949,32.1225,32.75,36.5415,98.4436,13.429997
4,59,339,4.7375,32.1031,32.1456,52.2755,83.9997,32.0292,52.0396,32.0373,32.0964,32.8621,36.4162,98.4278,13.564297
4,60,340,4.75,32.1083,32.1636,52.0839,83.9256,32.0631,52.2819,31.9729,32.1485,32.9191,36.513,98.4417,13.69994
4,61,341,4.7625,32.1625,32.1066,52.1326,84.1119,32.0039,52.0151,32.1336,32.089,32.8693,36.4496,98.4326,13.836939
4,62,342,4.775,32.1096,32.1003,52.2448,84.0936,32.0447,52.2309,32.0489,32.112,32.7551,36.56,98.4382,13.975309
4,63,343,4.7875,32.0444,32.1874,52.0606,83.9188,32.1874,51.9564,32.0475,32.0743,32.8001,36.4721,98.4426,14.115062
4,64,344,4.8,32.1737,32.1776,52.1532,83.5219,32.1334,52.0774,32.0585,32.0169,32.7492,36.3373,98.4259,14.256213
4,65,345,4.8125,32.1195,32.0575,52.2833,84.179,32.1381,52.2577,32.011,32.0461,32.817,36.4585,98.4319,14.398775
4,66,346,4.825,32.0595,32.0016,52.1044,83.8686,32.1485,51.9982,32.0045,31.9807,32.8393,36.5053,98.4233,14.542762
4,67,347,4.8375,32.0766,32.0681,52.1407,83.8818,32.1544,52.0101,32.2139,32.2099,32.8572,36.4679,98.4271,14.68819
4,68,348,4.85,32.0591,32.133,52.2778,83.8941,32.0906,52.0237,32.1503,32.0588,32.7641,36.4923,98.425,14.835072
4,69,349,4.8625,32.0895,32.0334,52.2233,83.6872,32.1127,52.0241,32.0095,32.1842,32.7392,36.4864,98.4152,14.983423
4,70,350,4.875,32.0826,32.1117,52.1266,83.8887,32.1457,52.2022,32.1222,32.0991,32.89,36.6109,98.4317,15.133257
4,71,351,4.8875,32.0933,32.1418,52.2182,84.1535,32.0863,52.0428,32.0434,32.1155,32.8656,36.5059,98.4298,15.284589
4,72,352,4.9,32.1365,32.0524,52.1821,84.0551,32.165,52.2233,32.1854,32.0972,32.903,36.4444,98.4204,15.437435
4,73,353,4.9125,31.9154,32.0961,52.2923,83.8173,32.2206,52.1414,32.127,32.0439,32.8716,36.4517,98.4191,15.59181
4,74,354,4.925,32.0812,32.1028,52.2287,84.0362,32.134,52.1619,32.0629,31.9806,32.8284,36.3392,98.4198,15.747728
4,75,355,4.9375,32.1046,32.0764,52.3532,83.803,32.0998,52.036,32.1031,32.1667,32.851,36.4247,98.4168,15.905205
4,76,356,4.95,32.0419,32.1524,52.301,83.8972,31.9077,52.1153,32.1093,32.1457,32.832,36.4332,98.4173,16.064257
4,77,357,4.9625,32.0681,32.1047,52.3681,84.0123,32.0705,52.1022,32.1119,32.0903,32.9253,36.5391,98.4321,16.2249
4,78,358,4.975,32.0985,32.0678,52.327,83.8586,32.0879,52.1556,32.1559,32.0649,32.7908,36.526,98.4349,16.387149
4,79,359,4.9875,32.0849,32.0389,52.3297,83.7414,32.0522,52.1603,32.1124,32.0507,32.8768,36.4653,98.4333,16.55102
4,80,360,5.0,32.1525,32.1281,52.2402,83.9029,32.1861,52.1148,32.1765,32.0935,32.7718,36.4542,98.4322,16.71653
