task,round,global_round,task_progress,acc,prec_mic,prec_mac,prec_wei,rec_mic,rec_mac,rec_wei,f1_mic,f1_mac,f1_wei,fpr,loss
2,54,174,2.675,43.2534,43.2534,53.9652,80.0818,43.2534,58.682,43.2534,43.2534,42.946,49.5566,94.4042,6.105847
2,55,175,2.6875,49.4166,49.4166,58.3336,85.3564,49.4166,63.4443,49.4166,49.4166,46.9655,55.3081,91.7974,5.244479
2,56,176,2.7,47.969,47.969,62.3445,86.1508,47.969,61.9168,47.969,47.969,45.5436,53.9111,92.2635,5.494968
2,57,177,2.7125,46.057,46.057,61.4506,83.06,46.057,60.5721,46.057,46.057,44.2065,51.9319,93.5159,5.728353
2,58,178,2.725,46.4229,46.4229,62.0343,84.7713,46.4229,60.6293,46.4229,46.4229,44.4424,52.4174,92.8821,5.74209
2,59,179,2.7375,46.8987,46.8987,62.361,85.3473,46.8987,60.8619,46.8987,46.8987,44.7482,52.9843,92.3606,5.640902
2,60,180,2.75,48.1111,48.1111,62.7173,86.3019,48.1111,62.2278,48.1111,48.1111,45.8084,54.0805,92.9689,5.54042
2,61,181,2.7625,45.9892,45.9892,61.9629,84.6421,45.9892,60.5454,45.9892,45.9892,44.0002,51.9171,93.3464,5.94078
2,62,182,2.775,45.7202,45.7202,61.8198,84.3072,45.7202,60.3217,45.7202,45.7202,44.0037,51.839,93.1088,5.862997
2,63,183,2.7875,43.7633,43.7633,61.696,82.9532,43.7633,59.199,43.7633,43.7633,43.0358,50.0093,93.8269,6.106959
2,64,184,2.8,46.8748,46.8748,61.4973,84.5072,46.8748,61.0058,46.8748,46.8748,44.4303,52.5556,93.2707,5.765102
2,65,185,2.8125,50.6767,50.6767,55.3388,82.0015,50.6767,64.2796,50.6767,50.6767,46.885,55.4754,89.1277,4.820978
2,66,186,2.825,46.3339,46.3339,62.1066,85.2047,46.3339,60.7238,46.3339,46.3339,44.1951,52.3113,93.0939,5.809962
2,67,187,2.8375,48.8618,48.8618,61.984,86.4867,48.8618,62.7316,48.8618,48.8618,46.2788,54.9514,91.686,5.275628
2,68,188,2.85,47.2672,47.2672,61.8878,84.7548,47.2672,61.0587,47.2672,47.2672,44.8355,53.2507,92.2708,5.478234
2,69,189,2.8625,45.7513,45.7513,61.4153,82.9555,45.7513,60.4197,45.7513,45.7513,43.9189,51.584,93.7601,5.891678
2,70,190,2.875,44.4762,44.4762,53.3708,79.0959,44.4762,59.7059,44.4762,44.4762,43.1852,50.3826,94.7564,6.164095
2,71,191,2.8875,46.0578,46.0578,61.4342,83.8526,46.0578,60.7145,46.0578,46.0578,43.9379,51.6848,94.1622,5.943949
2,72,192,2.9,44.8878,44.8878,62.1723,82.6914,44.8878,60.0382,44.8878,44.8878,43.4674,50.72,94.3939,6.192947
2,73,193,2.9125,46.0421,46.0421,61.4385,83.5589,46.0421,60.6034,46.0421,46.0421,44.0591,51.8718,93.4644,5.918135
2,74,194,2.925,48.238,48.238,62.7909,86.6166,48.238,62.0762,48.238,48.238,45.8134,54.41,91.9986,5.485287
2,75,195,2.9375,48.9256,48.9256,57.4685,85.0952,48.9256,62.8449,48.9256,48.9256,46.2041,54.9272,91.6468,5.287752
